state,fiscal_year,season,is_current_cycle,vendor,county,program,channel,fill_type,delivery_terms,price_unit,contracted_tons,price_per_ton,extended_value,price_costars,contract_no,record_type,measure_basis,tons_basis,penndot_tons,costars_tons,agency_tons,purchasing_entity,source_doc,source_page,source_url,source_sha256,retrieved_at,entity,change_notice
PA,2026,2025/2026,False,American Rock Salt,Elk,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,98.4,4920.0,98.4,4600016537,costars_member,price+volume,costars_member_roster,,,,Highland TWP,PA_FY2026_COSTARS_6100053321.pdf,24.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Highland TWP,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,,combined,delivered,USD/short ton,35459.0,89.04,3157269.3600000003,,4600016537,award,price+volume,committed_estimate,21000.0,14399.0,60.0,,PA_FY2026_COSTARS_6100053321.pdf,5,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,80.0,89.04,7123.200000000001,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Point Marion Borough,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Point Marion Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,89.04,35616.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Masontown Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Masontown Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,89.04,26712.000000000004,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Menallen Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Menallen Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,22.0,89.04,1958.88,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Newell Borough,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Newell Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1000.0,89.04,89040.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,North Union Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,North Union Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,70.0,89.04,6232.8,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Penn State Fayette Campus,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Penn State Fayette Campus,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,280.0,89.04,24931.2,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Perry Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Perry Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,89.04,26712.000000000004,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Perryopolis Borough,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Perryopolis Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,900.0,89.04,80136.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Redstone Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Redstone Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,350.0,89.04,31164.000000000004,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Saltlick Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Saltlick Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,89.04,4452.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Smithfield Borough,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Smithfield Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,225.0,89.04,20034.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,South Connellsville Borough,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,South Connellsville Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1000.0,89.04,89040.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,South Union Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,South Union Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,89.04,26712.000000000004,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Upper Tyrone Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Upper Tyrone Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,900.0,89.04,80136.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Washington Township,PA_FY2026_COSTARS_6100053321.pdf,26.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Washington Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,88.0,89.04,7835.52,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Lower Tyrone Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Lower Tyrone Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1000.0,89.04,89040.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Luzerne Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Luzerne Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,89.04,8904.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Laurel Highlands School District,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Laurel Highlands School District,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,900.0,89.04,80136.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Jefferson Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Jefferson Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,150.0,89.04,13356.000000000002,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Dunbar Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Dunbar Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,89.04,17808.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Belle Vernon Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Belle Vernon Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,150.0,89.04,13356.000000000002,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Brownsville Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Brownsville Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,125.0,89.04,11130.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Brownsville Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Brownsville Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,500.0,89.04,44520.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Bullskin Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Bullskin Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,223.0,89.04,19855.920000000002,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Connellsville Area School District,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Connellsville Area School District,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,89.04,17808.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Connellsville Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Connellsville Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,600.0,89.04,53424.00000000001,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,"Connellsville, City of",PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,"Connellsville, City of",
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,800.0,89.04,71232.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Dunbar Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Dunbar Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,89.04,8904.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Everson Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Everson Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,89.04,17808.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Fairchance Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Fairchance Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,250.0,89.04,22260.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Fayette City Borough,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Fayette City Borough,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,60.0,89.04,5342.400000000001,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Franklin Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Franklin Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,800.0,89.04,71232.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Georges Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Georges Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,1500.0,89.04,133560.0,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,German Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,German Township,
PA,2026,2025/2026,False,American Rock Salt,Fayette,Statewide Contract,COSTARS,combined,delivered,USD/short ton,276.0,89.04,24575.04,89.04,4600016537,costars_member,price+volume,costars_member_roster,,,,Henry Clay Township,PA_FY2026_COSTARS_6100053321.pdf,25.0,https://www.pa.gov/content/dam/copapwp-pagov/en/dgs/documents/documents/costars/2025-2026%20sodium%20chloride%20(road%20salt)%20season%20contract.pdf,e507acd5841727336a532450c04941eedaff6f6797e283064853e3c7b79bb9d9,2026-09-09T13:15:51,Henry Clay Township,
